fpr,tpr
0.0,0.0
2.777777777777778e-05,0.0
0.0001388888888888889,0.0
0.0001388888888888889,0.00011111111111111112
0.00019444444444444443,0.00011111111111111112
0.00019444444444444443,0.0003333333333333333
0.0002777777777777778,0.0003333333333333333
0.0002777777777777778,0.00044444444444444447
0.00044444444444444447,0.00044444444444444447
0.00044444444444444447,0.0005555555555555556
0.00047222222222222224,0.0005555555555555556
0.00047222222222222224,0.0007777777777777777
0.0005555555555555556,0.0007777777777777777
0.0005555555555555556,0.0008888888888888889
0.0005833333333333334,0.0008888888888888889
0.0005833333333333334,0.0012222222222222222
0.0007222222222222222,0.0012222222222222222
0.0007222222222222222,0.0014444444444444444
0.0008055555555555556,0.0014444444444444444
0.0008055555555555556,0.0015555555555555555
0.0010833333333333333,0.0015555555555555555
0.0010833333333333333,0.0017777777777777779
0.001138888888888889,0.0017777777777777779
0.001138888888888889,0.001888888888888889
0.0011944444444444444,0.001888888888888889
0.0011944444444444444,0.002
0.00125,0.002
0.00125,0.002111111111111111
0.0012777777777777779,0.002111111111111111
0.0012777777777777779,0.0022222222222222222
0.0015,0.0022222222222222222
0.0015,0.0023333333333333335
0.0015833333333333333,0.0023333333333333335
0.0015833333333333333,0.0024444444444444444
0.00175,0.0024444444444444444
0.00175,0.0025555555555555557
0.0018055555555555555,0.0025555555555555557
0.0018055555555555555,0.0026666666666666666
0.0018611111111111111,0.0026666666666666666
0.0018611111111111111,0.002777777777777778
0.0019722222222222224,0.002777777777777778
0.0019722222222222224,0.0028888888888888888
0.002,0.0028888888888888888
0.002,0.003
0.0020277777777777777,0.003
0.0020277777777777777,0.003111111111111111
0.002638888888888889,0.003111111111111111
0.002638888888888889,0.0032222222222222222
0.00275,0.0032222222222222222
0.00275,0.0033333333333333335
0.0028333333333333335,0.0033333333333333335
0.0028333333333333335,0.0034444444444444444
0.0033888888888888888,0.0034444444444444444
0.0033888888888888888,0.0035555555555555557
0.003416666666666667,0.0035555555555555557
0.003416666666666667,0.0036666666666666666
0.003472222222222222,0.0036666666666666666
0.003472222222222222,0.0038888888888888888
0.0035555555555555557,0.0038888888888888888
0.0035555555555555557,0.004
0.003638888888888889,0.004
0.003638888888888889,0.004111111111111111
0.0037222222222222223,0.004111111111111111
0.0037222222222222223,0.004222222222222222
0.004,0.004222222222222222
0.004,0.004333333333333333
0.004111111111111111,0.004333333333333333
0.004111111111111111,0.0044444444444444444
0.004194444444444444,0.0044444444444444444
0.004194444444444444,0.004666666666666667
0.004277777777777778,0.004666666666666667
0.004277777777777778,0.004888888888888889
0.0043055555555555555,0.004888888888888889
0.0043055555555555555,0.005
0.004361111111111111,0.005
0.004361111111111111,0.005111111111111111
0.004388888888888889,0.005111111111111111
0.004388888888888889,0.005222222222222222
0.004416666666666667,0.005222222222222222
0.004416666666666667,0.0054444444444444445
0.004527777777777778,0.0054444444444444445
0.004527777777777778,0.005555555555555556
0.004555555555555556,0.005555555555555556
0.004555555555555556,0.005666666666666667
0.0047777777777777775,0.005666666666666667
0.0047777777777777775,0.005888888888888889
0.004805555555555556,0.005888888888888889
0.004805555555555556,0.006
0.005222222222222222,0.006
0.005222222222222222,0.006111111111111111
0.005638888888888889,0.006111111111111111
0.005638888888888889,0.006555555555555556
0.005944444444444444,0.006555555555555556
0.005944444444444444,0.006666666666666667
0.006,0.006666666666666667
0.006,0.0067777777777777775
0.006083333333333333,0.0067777777777777775
0.006083333333333333,0.006888888888888889
0.00625,0.006888888888888889
0.00625,0.007
0.006305555555555556,0.007
0.006305555555555556,0.007222222222222222
0.006361111111111111,0.007222222222222222
0.006361111111111111,0.007333333333333333
0.006472222222222222,0.007333333333333333
0.006472222222222222,0.007666666666666666
0.007083333333333333,0.007666666666666666
0.007083333333333333,0.0077777777777777776
0.0071111111111111115,0.0077777777777777776
0.0071111111111111115,0.00788888888888889
0.007222222222222222,0.00788888888888889
0.007222222222222222,0.008
0.007305555555555556,0.008
0.007305555555555556,0.00811111111111111
0.0074444444444444445,0.00811111111111111
0.0074444444444444445,0.008222222222222223
0.007805555555555555,0.008222222222222223
0.007805555555555555,0.008333333333333333
0.008027777777777778,0.008333333333333333
0.008027777777777778,0.008444444444444444
0.008055555555555555,0.008444444444444444
0.008055555555555555,0.008555555555555556
0.008444444444444444,0.008555555555555556
0.008444444444444444,0.008666666666666666
0.008472222222222223,0.008666666666666666
0.008472222222222223,0.008777777777777778
0.0085,0.008777777777777778
0.0085,0.008888888888888889
0.008527777777777778,0.008888888888888889
0.008527777777777778,0.009111111111111111
0.008555555555555556,0.009111111111111111
0.008555555555555556,0.009222222222222222
0.008638888888888889,0.009222222222222222
0.008638888888888889,0.009333333333333334
0.008694444444444444,0.009333333333333334
0.008694444444444444,0.009444444444444445
0.008972222222222222,0.009444444444444445
0.008972222222222222,0.009555555555555555
0.009,0.009555555555555555
0.009,0.009666666666666667
0.009111111111111111,0.009666666666666667
0.009111111111111111,0.009777777777777778
0.009472222222222222,0.009777777777777778
0.009472222222222222,0.009888888888888888
0.009555555555555555,0.009888888888888888
0.009555555555555555,0.01
0.009583333333333333,0.01
0.009583333333333333,0.01011111111111111
0.009916666666666667,0.01011111111111111
0.009916666666666667,0.010222222222222223
0.010361111111111111,0.010222222222222223
0.010361111111111111,0.010444444444444444
0.0105,0.010444444444444444
0.0105,0.010555555555555556
0.010611111111111111,0.010555555555555556
0.010611111111111111,0.010666666666666666
0.010638888888888889,0.010666666666666666
0.010638888888888889,0.010777777777777778
0.011055555555555556,0.010777777777777778
0.011055555555555556,0.011
0.011083333333333334,0.011
0.011083333333333334,0.011111111111111112
0.011361111111111112,0.011111111111111112
0.011361111111111112,0.011222222222222222
0.01161111111111111,0.011222222222222222
0.01161111111111111,0.011333333333333334
0.01163888888888889,0.011333333333333334
0.01163888888888889,0.011444444444444445
0.011694444444444445,0.011444444444444445
0.011694444444444445,0.011555555555555555
0.011777777777777778,0.011555555555555555
0.011777777777777778,0.011666666666666667
0.011833333333333333,0.011666666666666667
0.011833333333333333,0.011777777777777778
0.01225,0.011777777777777778
0.01225,0.012
0.012277777777777778,0.012
0.012277777777777778,0.01211111111111111
0.012444444444444444,0.01211111111111111
0.012444444444444444,0.012222222222222223
0.0125,0.012222222222222223
0.0125,0.012333333333333333
0.012555555555555556,0.012333333333333333
0.012555555555555556,0.012444444444444444
0.012638888888888889,0.012444444444444444
0.012638888888888889,0.012555555555555556
0.012666666666666666,0.012555555555555556
0.012666666666666666,0.012666666666666666
0.012972222222222222,0.012666666666666666
0.012972222222222222,0.012777777777777779
0.013083333333333334,0.012777777777777779
0.013083333333333334,0.012888888888888889
0.013277777777777777,0.012888888888888889
0.013277777777777777,0.013
0.013444444444444445,0.013
0.013444444444444445,0.013111111111111112
0.013555555555555555,0.013111111111111112
0.013555555555555555,0.013222222222222222
0.01361111111111111,0.013222222222222222
0.01361111111111111,0.013333333333333334
0.01363888888888889,0.013333333333333334
0.01363888888888889,0.013444444444444445
0.013722222222222222,0.013444444444444445
0.013722222222222222,0.013555555555555555
0.013777777777777778,0.013555555555555555
0.013777777777777778,0.013666666666666667
0.013833333333333333,0.013666666666666667
0.013833333333333333,0.014
0.01386111111111111,0.014
0.01386111111111111,0.01411111111111111
0.013888888888888888,0.01411111111111111
0.013888888888888888,0.014222222222222223
0.014,0.014222222222222223
0.014,0.014333333333333333
0.014138888888888888,0.014333333333333333
0.014138888888888888,0.014444444444444444
0.014194444444444445,0.014444444444444444
0.014194444444444445,0.014777777777777779
0.014361111111111111,0.014777777777777779
0.014361111111111111,0.015333333333333332
0.014472222222222221,0.015333333333333332
0.014472222222222221,0.015444444444444445
0.014583333333333334,0.015444444444444445
0.014583333333333334,0.015555555555555555
0.014805555555555556,0.015555555555555555
0.014805555555555556,0.015666666666666666
0.014861111111111111,0.015666666666666666
0.014861111111111111,0.01577777777777778
0.014888888888888889,0.01577777777777778
0.014888888888888889,0.01588888888888889
0.015083333333333334,0.01588888888888889
0.015083333333333334,0.01611111111111111
0.015222222222222222,0.01611111111111111
0.015222222222222222,0.01622222222222222
0.015361111111111112,0.01622222222222222
0.015361111111111112,0.016444444444444446
0.01538888888888889,0.016444444444444446
0.01538888888888889,0.016555555555555556
0.015555555555555555,0.016555555555555556
0.015555555555555555,0.016666666666666666
0.01572222222222222,0.016666666666666666
0.01572222222222222,0.016777777777777777
0.01577777777777778,0.016777777777777777
0.01577777777777778,0.016888888888888887
0.015833333333333335,0.016888888888888887
0.015833333333333335,0.017
0.016,0.017
0.016,0.01711111111111111
0.01613888888888889,0.01711111111111111
0.01613888888888889,0.017333333333333333
0.016194444444444445,0.017333333333333333
0.016194444444444445,0.017444444444444443
0.01625,0.017444444444444443
0.01625,0.017555555555555557
0.016444444444444446,0.017555555555555557
0.016444444444444446,0.017666666666666667
0.016555555555555556,0.017666666666666667
0.016555555555555556,0.017777777777777778
0.016666666666666666,0.017777777777777778
0.016666666666666666,0.017888888888888888
0.016777777777777777,0.017888888888888888
0.016777777777777777,0.018
0.01686111111111111,0.018
0.01686111111111111,0.018222222222222223
0.016916666666666667,0.018222222222222223
0.016916666666666667,0.018333333333333333
0.016944444444444446,0.018333333333333333
0.016944444444444446,0.018444444444444444
0.017,0.018444444444444444
0.017,0.018555555555555554
0.017444444444444443,0.018555555555555554
0.017444444444444443,0.018666666666666668
0.017611111111111112,0.018666666666666668
0.017611111111111112,0.01877777777777778
0.017777777777777778,0.01877777777777778
0.017777777777777778,0.01888888888888889
0.017805555555555557,0.01888888888888889
0.017805555555555557,0.01911111111111111
0.017861111111111112,0.01911111111111111
0.017861111111111112,0.019222222222222224
0.018027777777777778,0.019222222222222224
0.018027777777777778,0.019333333333333334
0.01813888888888889,0.019333333333333334
0.01813888888888889,0.019444444444444445
0.018361111111111113,0.019444444444444445
0.018361111111111113,0.019555555555555555
0.018472222222222223,0.019555555555555555
0.018472222222222223,0.019777777777777776
0.01861111111111111,0.019777777777777776
0.01861111111111111,0.01988888888888889
0.01863888888888889,0.01988888888888889
0.01863888888888889,0.02
0.01911111111111111,0.02
0.01911111111111111,0.02011111111111111
0.019305555555555555,0.02011111111111111
0.019305555555555555,0.02022222222222222
0.019416666666666665,0.02022222222222222
0.019416666666666665,0.02033333333333333
0.019444444444444445,0.02033333333333333
0.019444444444444445,0.020444444444444446
0.01947222222222222,0.020444444444444446
0.01947222222222222,0.020555555555555556
0.019555555555555555,0.020555555555555556
0.019555555555555555,0.020777777777777777
0.019583333333333335,0.020777777777777777
0.019583333333333335,0.021111111111111112
0.01963888888888889,0.021111111111111112
0.01963888888888889,0.021222222222222222
0.01975,0.021222222222222222
0.01975,0.021333333333333333
0.019916666666666666,0.021333333333333333
0.019916666666666666,0.021444444444444443
0.02,0.021444444444444443
0.02,0.021555555555555557
0.020027777777777776,0.021555555555555557
0.020027777777777776,0.021777777777777778
0.020083333333333335,0.021777777777777778
0.020083333333333335,0.02188888888888889
0.020166666666666666,0.02188888888888889
0.020166666666666666,0.022111111111111113
0.020305555555555556,0.022111111111111113
0.020305555555555556,0.022222222222222223
0.0205,0.022222222222222223
0.0205,0.022444444444444444
0.02061111111111111,0.022444444444444444
0.02061111111111111,0.02266666666666667
0.020777777777777777,0.02266666666666667
0.020777777777777777,0.02277777777777778
0.020833333333333332,0.02277777777777778
0.020833333333333332,0.02288888888888889
0.021055555555555557,0.02288888888888889
0.021055555555555557,0.023
0.021166666666666667,0.023
0.021166666666666667,0.02311111111111111
0.021333333333333333,0.02311111111111111
0.021333333333333333,0.02322222222222222
0.021472222222222222,0.02322222222222222
0.021472222222222222,0.023444444444444445
0.021527777777777778,0.023444444444444445
0.021527777777777778,0.023777777777777776
0.021555555555555557,0.023777777777777776
0.021555555555555557,0.02388888888888889
0.021611111111111112,0.02388888888888889
0.021611111111111112,0.024
0.021666666666666667,0.024
0.021666666666666667,0.02411111111111111
0.021694444444444443,0.02411111111111111
0.021694444444444443,0.02422222222222222
0.021861111111111112,0.02422222222222222
0.021861111111111112,0.024333333333333332
0.021972222222222223,0.024333333333333332
0.021972222222222223,0.024555555555555556
0.022222222222222223,0.024555555555555556
0.022222222222222223,0.024777777777777777
0.02225,0.024777777777777777
0.02225,0.024888888888888887
0.022444444444444444,0.024888888888888887
0.022444444444444444,0.025
0.02261111111111111,0.025
0.02261111111111111,0.025111111111111112
0.022972222222222224,0.025111111111111112
0.022972222222222224,0.025222222222222222
0.02302777777777778,0.025222222222222222
0.02302777777777778,0.025333333333333333
0.023055555555555555,0.025333333333333333
0.023055555555555555,0.025444444444444443
0.023083333333333334,0.025444444444444443
0.023083333333333334,0.025555555555555557
0.02311111111111111,0.025555555555555557
0.02311111111111111,0.025777777777777778
0.02352777777777778,0.025777777777777778
0.02352777777777778,0.02588888888888889
0.023666666666666666,0.02588888888888889
0.023666666666666666,0.026
0.023694444444444445,0.026
0.023694444444444445,0.026111111111111113
0.02372222222222222,0.026111111111111113
0.02372222222222222,0.026222222222222223
0.024027777777777776,0.026222222222222223
0.024027777777777776,0.026555555555555554
0.02413888888888889,0.026555555555555554
0.02413888888888889,0.02666666666666667
0.024166666666666666,0.02666666666666667
0.024166666666666666,0.02688888888888889
0.02422222222222222,0.02688888888888889
0.02422222222222222,0.027
0.024305555555555556,0.027
0.024305555555555556,0.02711111111111111
0.02436111111111111,0.02711111111111111
0.02436111111111111,0.02722222222222222
0.024416666666666666,0.02722222222222222
0.024416666666666666,0.027333333333333334
0.024666666666666667,0.027333333333333334
0.024666666666666667,0.027444444444444445
0.024722222222222222,0.027444444444444445
0.024722222222222222,0.027666666666666666
0.024777777777777777,0.027666666666666666
0.024777777777777777,0.027777777777777776
0.024805555555555556,0.027777777777777776
0.024805555555555556,0.02788888888888889
0.02486111111111111,0.02788888888888889
0.02486111111111111,0.028
0.024916666666666667,0.028
0.024916666666666667,0.02811111111111111
0.025027777777777777,0.02811111111111111
0.025027777777777777,0.02822222222222222
0.025055555555555557,0.02822222222222222
0.025055555555555557,0.028333333333333332
0.025138888888888888,0.028333333333333332
0.025138888888888888,0.028444444444444446
0.025388888888888888,0.028444444444444446
0.025388888888888888,0.028555555555555556
0.025583333333333333,0.028555555555555556
0.025583333333333333,0.028666666666666667
0.025694444444444443,0.028666666666666667
0.025694444444444443,0.028777777777777777
0.02588888888888889,0.028777777777777777
0.02588888888888889,0.028888888888888888
0.02613888888888889,0.028888888888888888
0.02613888888888889,0.029
0.026194444444444444,0.029
0.026194444444444444,0.029111111111111112
0.02636111111111111,0.029111111111111112
0.02636111111111111,0.029222222222222222
0.026555555555555554,0.029222222222222222
0.026555555555555554,0.029444444444444443
0.02713888888888889,0.029444444444444443
0.02713888888888889,0.029555555555555557
0.02722222222222222,0.029555555555555557
0.02722222222222222,0.029666666666666668
0.027333333333333334,0.029666666666666668
0.027333333333333334,0.02988888888888889
0.027444444444444445,0.02988888888888889
0.027444444444444445,0.030111111111111113
0.027555555555555555,0.030111111111111113
0.027555555555555555,0.030333333333333334
0.02763888888888889,0.030333333333333334
